ID,Prob1
1873, 0.56
1874, 0.04
1875, 0.62
1876, 0.14
1877, 0.32
1878, 0.95
1879, 0.12
1880, 0.03
1881, 0.67
1882, 0.66
1883, 0.53
1884, 0.04
1885, 0.03
1886, 0.06
1887, 0.03
1888, 0.12
1889, 1.00
1890, 0.79
1891, 0.00
1892, 0.09
1893, 0.55
1894, 0.48
1895, 0.97
1896, 0.33
1897, 0.00
1898, 0.47
1899, 0.22
1900, 0.20
1901, 0.19
1902, 0.98
1903, 0.71
1904, 0.24
1905, 0.19
1906, 0.00
1907, 0.04
1908, 0.78
1909, 0.36
1910, 0.10
1911, 0.10
1912, 0.09
1913, 0.19
1914, 0.10
1915, 0.80
1916, 1.00
1917, 0.48
1918, 0.06
1919, 0.18
1920, 0.70
1921, 0.13
1922, 0.04
1923, 0.99
1924, 0.93
1925, 0.11
1926, 0.03
1927, 0.44
1928, 0.23
1929, 0.22
1930, 0.00
1931, 0.36
1932, 0.06
1933, 0.28
1934, 0.02
1935, 0.53
1936, 0.00
1937, 0.71
1938, 0.32
1939, 0.13
1940, 0.02
1941, 0.73
1942, 0.04
1943, 0.32
1944, 0.00
1945, 0.48
1946, 0.66
1947, 0.60
1948, 0.97
1949, 0.65
1950, 0.01
1951, 0.06
1952, 0.18
1953, 0.11
1954, 0.36
1955, 0.50
1956, 0.34
1957, 0.00
1958, 0.27
1959, 0.43
1960, 0.45
1961, 0.33
1962, 0.68
1963, 0.11
1964, 0.00
1965, 0.51
1966, 0.42
1967, 0.35
1968, 0.24
1969, 0.86
1970, 0.23
1971, 0.37
1972, 0.00
1973, 0.68
1974, 0.06
1975, 0.07
1976, 0.39
1977, 0.10
1978, 0.59
1979, 0.88
1980, 0.32
1981, 0.06
1982, 0.01
1983, 0.57
1984, 0.72
1985, 0.72
1986, 0.45
1987, 0.23
1988, 0.99
1989, 0.40
1990, 0.14
1991, 0.94
1992, 0.65
1993, 0.67
1994, 0.19
1995, 0.38
1996, 0.17
1997, 0.16
1998, 0.11
1999, 0.26
2000, 0.78
2001, 0.54
2002, 0.20
2003, 0.37
2004, 0.63
2005, 0.28
2006, 0.01
2007, 0.16
2008, 0.05
2009, 0.03
2010, 0.65
2011, 0.23
2012, 0.54
2013, 0.15
2014, 0.61
2015, 0.71
2016, 0.12
2017, 0.48
2018, 0.03
2019, 0.28
2020, 0.15
2021, 0.17
2022, 0.33
2023, 0.26
2024, 0.86
2025, 0.05
2026, 0.10
2027, 0.74
2028, 0.38
2029, 0.13
2030, 0.90
2031, 0.62
2032, 0.46
2033, 0.31
2034, 0.01
2035, 0.02
2036, 0.17
2037, 0.87
2038, 0.91
2039, 0.00
2040, 0.20
2041, 0.58
2042, 0.21
2043, 0.29
2044, 0.02
2045, 0.11
2046, 0.02
2047, 0.03
2048, 0.15
2049, 0.03
2050, 0.40
2051, 0.22
2052, 0.51
2053, 0.00
2054, 0.04
2055, 0.07
2056, 0.45
2057, 0.62
2058, 0.04
2059, 0.58
2060, 0.72
2061, 0.08
2062, 0.12
2063, 0.13
2064, 0.24
2065, 0.00
2066, 0.46
2067, 0.09
2068, 0.53
2069, 0.18
2070, 0.05
2071, 0.85
2072, 0.77
2073, 0.00
2074, 0.09
2075, 0.10
2076, 0.67
2077, 0.05
2078, 0.93
2079, 0.00
2080, 0.05
2081, 0.59
2082, 0.28
2083, 0.58
2084, 0.58
2085, 0.37
2086, 0.49
2087, 0.87
2088, 0.52
2089, 0.32
2090, 0.20
2091, 0.90
2092, 0.79
2093, 0.05
2094, 0.92
2095, 0.79
2096, 0.29
2097, 0.40
2098, 0.94
2099, 0.21
2100, 0.05
2101, 0.05
2102, 0.37
2103, 0.18
2104, 0.02
2105, 0.01
2106, 0.00
2107, 0.47
2108, 0.05
2109, 0.32
2110, 0.18
2111, 0.31
2112, 0.13
2113, 0.00
2114, 0.90
2115, 0.01
2116, 0.00
2117, 0.51
2118, 0.80
2119, 0.52
2120, 0.65
2121, 0.01
2122, 0.39
2123, 0.01
2124, 0.03
2125, 0.34
2126, 0.57
2127, 0.33
2128, 0.04
2129, 0.05
2130, 0.10
2131, 0.98
2132, 0.75
2133, 0.24
2134, 0.10
2135, 0.01
2136, 0.45
2137, 0.90
2138, 0.25
2139, 0.85
2140, 0.58
2141, 0.47
2142, 0.13
2143, 0.32
2144, 0.00
2145, 0.05
2146, 0.12
2147, 1.00
2148, 0.00
2149, 0.21
2150, 0.48
2151, 0.01
2152, 0.00
2153, 0.01
2154, 0.20
2155, 0.23
2156, 0.19
2157, 0.75
2158, 0.11
2159, 0.91
2160, 0.24
2161, 0.17
2162, 0.16
2163, 0.79
2164, 0.60
2165, 0.45
2166, 0.94
2167, 0.76
2168, 0.20
2169, 0.01
2170, 0.82
2171, 0.38
2172, 0.21
2173, 0.48
2174, 0.07
2175, 0.96
2176, 0.04
2177, 0.64
2178, 0.03
2179, 0.41
2180, 0.87
2181, 0.16
2182, 0.63
2183, 0.44
2184, 0.33
2185, 0.63
2186, 0.36
2187, 0.74
2188, 0.62
2189, 0.08
2190, 0.18
2191, 0.68
2192, 0.10
2193, 0.13
2194, 0.56
2195, 0.78
2196, 0.34
2197, 0.24
2198, 0.20
2199, 0.41
2200, 0.74
2201, 0.83
2202, 0.65
2203, 0.42
2204, 0.10
2205, 0.98
2206, 0.34
2207, 0.10
2208, 0.15
2209, 0.26
2210, 0.35
2211, 0.23
2212, 0.86
2213, 0.13
2214, 0.33
2215, 1.00
2216, 0.91
2217, 0.77
2218, 0.34
2219, 0.43
2220, 0.22
2221, 0.03
2222, 0.49
2223, 0.36
2224, 0.98
2225, 0.79
2226, 0.01
2227, 0.22
2228, 0.72
2229, 0.38
2230, 0.65
2231, 0.05
2232, 0.32
2233, 0.68
2234, 0.26
2235, 0.01
2236, 0.35
2237, 0.10
2238, 0.69
2239, 0.20
2240, 0.46
2241, 0.91
2242, 0.77
2243, 0.58
2244, 0.20
2245, 0.20
2246, 0.53
2247, 0.27
2248, 0.00
2249, 0.88
2250, 0.05
2251, 0.83
2252, 0.27
2253, 0.08
2254, 0.36
2255, 0.84
2256, 0.33
2257, 0.74
2258, 0.06
2259, 0.93
2260, 0.01
2261, 0.56
2262, 0.48
2263, 0.29
2264, 0.18
2265, 0.78
2266, 0.18
2267, 0.31
2268, 0.40
2269, 0.67
2270, 0.30
2271, 0.32
2272, 0.02
2273, 0.01
2274, 0.39
2275, 0.80
2276, 0.06
2277, 0.29
2278, 0.82
2279, 0.06
2280, 0.79
2281, 0.37
2282, 0.60
2283, 0.28
2284, 0.99
2285, 0.30
2286, 0.92
2287, 0.74
2288, 0.28
2289, 0.00
2290, 0.33
2291, 0.97
2292, 0.47
2293, 0.14
2294, 0.39
2295, 0.28
2296, 0.10
2297, 0.51
2298, 0.35
2299, 0.34
2300, 0.90
2301, 0.72
2302, 0.06
2303, 0.85
2304, 0.00
2305, 0.44
2306, 0.00
2307, 0.11
2308, 0.68
2309, 0.65
2310, 0.01
2311, 0.10
2312, 0.00
2313, 0.40
2314, 0.04
2315, 0.53
2316, 0.18
2317, 0.24
2318, 0.27
2319, 0.83
2320, 0.01
2321, 0.37
2322, 0.14
2323, 0.55
2324, 0.16
2325, 0.37
2326, 0.26
2327, 0.24
2328, 0.06
2329, 0.91
2330, 0.24
2331, 0.01
2332, 0.05
2333, 0.05
2334, 0.03
2335, 0.18
2336, 0.18
2337, 0.06
2338, 0.12
2339, 0.93
2340, 0.70
2341, 0.02
2342, 0.66
2343, 0.16
2344, 0.43
2345, 0.19
2346, 0.49
2347, 0.69
2348, 0.47
2349, 0.87
2350, 0.03
2351, 0.00
2352, 0.50
2353, 0.52
2354, 0.13
2355, 0.07
2356, 0.09
2357, 0.02
2358, 0.50
2359, 0.00
2360, 0.76
2361, 0.34
2362, 0.76
2363, 0.38
2364, 0.48
2365, 1.00
2366, 0.10
2367, 0.37
2368, 0.75
2369, 0.44
2370, 0.01
2371, 0.05
2372, 0.30
2373, 0.15
2374, 0.12
2375, 0.26
2376, 0.36
2377, 0.57
2378, 0.07
2379, 0.11
2380, 0.03
2381, 0.21
2382, 0.47
2383, 0.16
2384, 0.40
2385, 0.98
2386, 0.13
2387, 0.45
2388, 0.54
2389, 0.53
2390, 0.05
2391, 0.07
2392, 0.64
2393, 0.02
2394, 0.65
2395, 0.76
2396, 0.46
2397, 0.39
2398, 0.21
2399, 0.17
2400, 0.12
2401, 0.24
2402, 0.14
2403, 0.01
2404, 0.13
2405, 0.10
2406, 0.31
2407, 0.75
2408, 0.83
2409, 0.28
2410, 0.22
2411, 0.78
2412, 0.40
2413, 0.03
2414, 0.81
2415, 0.00
2416, 0.88
2417, 0.01
2418, 0.01
2419, 0.06
2420, 0.44
2421, 0.06
2422, 0.01
2423, 0.13
2424, 0.87
2425, 0.12
2426, 0.56
2427, 0.06
2428, 0.01
2429, 0.24
2430, 0.25
2431, 0.20
2432, 0.73
2433, 0.06
2434, 0.24
2435, 0.25
2436, 0.34
2437, 0.18
2438, 0.75
2439, 0.01
2440, 0.02
2441, 0.74
2442, 0.00
2443, 0.12
2444, 0.36
2445, 1.00
2446, 0.02
2447, 0.10
2448, 0.79
2449, 0.28
2450, 0.49
2451, 0.25
2452, 0.91
2453, 0.17
2454, 0.39
2455, 0.97
2456, 0.60
2457, 0.28
2458, 0.48
2459, 0.54
2460, 0.99
2461, 0.12
2462, 0.17
2463, 0.17
2464, 0.18
2465, 0.23
2466, 0.23
2467, 0.56
2468, 0.00
2469, 0.74
2470, 0.52
2471, 0.00
2472, 0.25
2473, 0.23
2474, 0.48
2475, 0.11
2476, 1.00
2477, 0.06
2478, 1.00
2479, 0.45
2480, 0.68
2481, 0.12
2482, 0.47
2483, 0.31
2484, 0.16
2485, 0.19
2486, 0.38
2487, 0.25
2488, 0.04
2489, 0.28
2490, 0.38
2491, 0.13
2492, 0.08
2493, 0.31
2494, 0.96
2495, 0.78
2496, 0.00
2497, 0.34
2498, 0.85
2499, 0.34
2500, 0.14
2501, 0.09
2502, 0.12
2503, 0.96
2504, 0.32
2505, 0.68
2506, 0.20
2507, 0.49
2508, 0.03
2509, 0.59
2510, 0.27
2511, 0.06
2512, 0.13
2513, 0.36
2514, 0.24
2515, 0.12
2516, 0.25
2517, 0.56
2518, 0.14
2519, 1.00
2520, 0.09
2521, 0.18
2522, 0.12
2523, 0.35
2524, 0.05
2525, 0.01
2526, 0.44
2527, 0.18
2528, 0.00
2529, 0.00
2530, 0.10
2531, 0.59
2532, 0.54
2533, 0.29
2534, 0.57
2535, 0.32
2536, 0.56
2537, 0.01
2538, 0.21
2539, 0.13
2540, 0.85
2541, 0.92
2542, 0.45
2543, 0.76
2544, 0.49
2545, 0.99
2546, 0.18
2547, 0.02
2548, 0.01
2549, 0.68
2550, 0.05
2551, 0.12
2552, 0.92
2553, 0.54
2554, 0.68
2555, 0.06
2556, 0.15
2557, 0.82
2558, 0.24
2559, 0.04
2560, 0.15
2561, 0.41
2562, 0.41
2563, 0.20
2564, 0.43
2565, 0.08
2566, 0.29
2567, 0.58
2568, 0.35
2569, 0.24
2570, 0.14
2571, 0.94
2572, 0.34
2573, 0.42
2574, 0.20
2575, 0.41
2576, 0.24
2577, 0.92
2578, 0.62
2579, 0.48
2580, 0.00
2581, 0.68
2582, 0.29
2583, 0.26
2584, 0.07
2585, 0.09
2586, 0.95
2587, 0.27
2588, 0.35
2589, 0.13
2590, 0.00
2591, 0.97
2592, 0.02
2593, 0.62
2594, 0.82
2595, 0.25
2596, 0.02
2597, 0.00
2598, 0.03
2599, 0.00
2600, 0.14
2601, 0.20
2602, 0.05
2603, 0.51
2604, 0.21
2605, 0.12
2606, 0.90
2607, 0.27
2608, 0.25
2609, 0.33
2610, 0.04
2611, 0.14
2612, 0.87
2613, 0.29
2614, 0.00
2615, 0.13
2616, 0.39
2617, 0.45
2618, 0.08
2619, 0.03
2620, 0.08
2621, 0.99
2622, 0.94
2623, 0.61
2624, 0.31
2625, 0.18
2626, 0.67
2627, 0.15
2628, 0.07
2629, 0.96
2630, 0.60
2631, 0.03
2632, 0.77
2633, 0.68
2634, 0.13
2635, 0.71
2636, 0.33
2637, 0.26
2638, 0.87
2639, 0.12
2640, 0.08
2641, 0.23
2642, 0.24
2643, 0.49
2644, 0.98
2645, 0.68
2646, 0.01
2647, 0.04
2648, 0.33
2649, 0.55
2650, 0.18
2651, 0.00
2652, 0.13
2653, 0.80
2654, 0.13
2655, 0.00
2656, 0.85
2657, 0.09
2658, 0.40
2659, 0.24
2660, 0.67
2661, 0.00
2662, 0.93
2663, 0.03
2664, 1.00
2665, 0.01
2666, 0.50
2667, 0.07
2668, 0.07
2669, 0.26
2670, 0.41
2671, 0.05
2672, 0.10
2673, 0.09
2674, 0.81
2675, 0.29
2676, 0.90
2677, 0.83
2678, 0.02
2679, 0.14
2680, 0.55
2681, 0.03
2682, 0.43
2683, 0.21
2684, 0.31
2685, 0.97
2686, 0.49
2687, 0.03
2688, 0.51
2689, 0.02
2690, 0.36
2691, 0.08
2692, 0.12
2693, 0.30
2694, 0.83
2695, 0.37
2696, 0.40
2697, 0.49
2698, 0.13
2699, 0.62
2700, 0.48
2701, 0.24
2702, 0.21
2703, 0.00
2704, 0.24
2705, 0.75
2706, 0.60
2707, 0.07
2708, 0.44
2709, 0.09
2710, 0.18
2711, 0.25
2712, 0.32
2713, 0.13
2714, 0.75
2715, 0.20
2716, 0.11
2717, 0.29
2718, 0.02
2719, 0.53
2720, 0.01
2721, 0.72
2722, 0.70
2723, 0.40
2724, 0.70
2725, 0.50
2726, 0.04
2727, 0.48
2728, 0.03
2729, 0.20
2730, 0.03
2731, 0.45
2732, 0.37
2733, 0.80
2734, 0.00
2735, 0.44
2736, 0.03
2737, 0.87
2738, 0.25
2739, 0.72
2740, 0.51
2741, 0.03
2742, 0.47
2743, 0.09
2744, 0.93
2745, 0.08
2746, 0.11
2747, 0.00
2748, 0.94
2749, 0.65
2750, 0.31
2751, 0.14
2752, 0.09
2753, 0.99
2754, 0.29
2755, 0.02
2756, 0.03
2757, 0.25
2758, 0.32
2759, 0.13
2760, 0.21
2761, 0.06
2762, 1.00
2763, 0.00
2764, 0.11
2765, 0.00
2766, 0.73
2767, 0.23
2768, 0.20
2769, 0.94
2770, 0.60
2771, 0.33
2772, 0.29
2773, 0.68
2774, 0.66
2775, 0.33
2776, 0.04
2777, 0.00
2778, 0.08
2779, 0.38
2780, 0.01
2781, 0.33
2782, 0.06
2783, 0.31
2784, 0.16
2785, 0.65
2786, 0.02
2787, 0.00
2788, 0.17
2789, 0.91
2790, 0.59
2791, 0.39
2792, 0.88
2793, 0.86
2794, 0.07
2795, 0.01
2796, 0.06
2797, 0.11
2798, 0.06
2799, 0.24
2800, 0.12
2801, 0.33
2802, 0.22
2803, 0.40
2804, 0.44
2805, 0.02
2806, 0.75
2807, 0.31
2808, 0.68
2809, 0.20
2810, 0.00
2811, 0.75
2812, 0.14
2813, 0.75
2814, 0.41
2815, 0.44
2816, 0.46
2817, 0.64
2818, 0.87
2819, 0.10
2820, 0.27
2821, 0.43
2822, 0.97
2823, 0.40
2824, 0.55
2825, 0.19
2826, 0.04
2827, 0.42
2828, 0.01
2829, 0.71
2830, 0.40
2831, 0.47
2832, 0.52
2833, 0.23
2834, 0.04
2835, 0.47
2836, 0.57
2837, 0.56
2838, 0.31
2839, 0.99
2840, 0.23
2841, 0.01
2842, 0.74
2843, 0.74
2844, 0.13
2845, 0.02
2846, 0.05
2847, 0.44
2848, 0.08
2849, 0.54
2850, 0.13
2851, 0.16
2852, 0.56
2853, 0.70
2854, 0.96
2855, 0.01
2856, 0.17
2857, 0.61
2858, 0.70
2859, 0.33
2860, 0.80
2861, 0.99
2862, 0.80
2863, 0.81
2864, 0.06
2865, 0.46
2866, 0.68
2867, 0.50
2868, 0.67
2869, 0.98
2870, 0.28
2871, 0.29
2872, 0.02
2873, 0.48
2874, 0.28
2875, 0.63
2876, 0.02
2877, 0.02
2878, 0.05
2879, 0.31
2880, 0.23
2881, 0.13
2882, 0.42
2883, 0.20
2884, 0.31
2885, 0.18
2886, 0.08
2887, 0.44
2888, 0.59
2889, 0.08
2890, 0.58
2891, 0.01
2892, 0.21
2893, 0.03
2894, 0.05
2895, 0.43
2896, 0.63
2897, 0.03
2898, 0.01
2899, 0.00
2900, 0.11
2901, 0.18
2902, 0.14
2903, 0.22
2904, 0.45
2905, 0.55
2906, 0.55
2907, 0.30
2908, 0.22
2909, 0.25
2910, 0.54
2911, 0.39
2912, 0.25
2913, 0.74
2914, 0.79
2915, 0.00
2916, 0.00
2917, 0.68
2918, 0.70
2919, 0.16
2920, 0.54
2921, 0.85
2922, 0.12
2923, 0.13
2924, 0.07
2925, 0.31
2926, 0.37
2927, 0.05
2928, 0.94
2929, 0.02
2930, 0.85
2931, 0.33
2932, 0.00
2933, 0.01
2934, 0.83
2935, 0.25
2936, 0.02
2937, 0.23
2938, 0.00
2939, 0.88
2940, 0.00
2941, 0.28
2942, 0.26
2943, 0.03
2944, 0.00
2945, 0.09
2946, 0.98
2947, 0.52
2948, 0.01
2949, 0.04
2950, 0.47
2951, 0.07
2952, 0.01
2953, 0.05
2954, 0.99
2955, 0.93
2956, 0.29
2957, 0.87
2958, 0.23
2959, 0.11
2960, 0.02
2961, 0.22
2962, 0.95
2963, 0.29
2964, 0.87
2965, 0.81
2966, 0.84
2967, 0.90
2968, 0.79
2969, 0.04
2970, 0.89
2971, 0.45
2972, 0.11
2973, 0.92
2974, 0.24
2975, 0.83
2976, 0.78
2977, 0.57
2978, 0.04
2979, 0.16
2980, 0.04
2981, 0.62
2982, 0.35
2983, 0.97
2984, 0.65
2985, 0.25
2986, 0.57
2987, 0.52
2988, 0.21
2989, 0.01
2990, 0.50
2991, 0.01
2992, 0.81
2993, 0.42
2994, 0.03
2995, 0.95
2996, 0.61
2997, 0.21
2998, 0.36
2999, 0.13
3000, 0.83
3001, 0.47
3002, 0.85
3003, 0.38
3004, 0.01
3005, 0.01
3006, 0.12
3007, 0.91
3008, 0.48
3009, 0.07
3010, 0.01
3011, 0.63
3012, 0.00
3013, 0.05
3014, 0.02
3015, 0.39
3016, 0.94
3017, 0.74
3018, 1.00
3019, 0.71
3020, 0.49
3021, 0.00
3022, 0.22
3023, 0.02
3024, 0.69
3025, 0.97
3026, 0.75
3027, 0.18
3028, 0.19
3029, 0.01
3030, 0.07
3031, 0.33
3032, 0.65
3033, 0.94
3034, 0.71
3035, 0.03
3036, 0.37
3037, 0.09
3038, 0.27
3039, 0.56
3040, 0.23
3041, 0.09
3042, 0.00
3043, 0.09
3044, 0.92
3045, 0.62
3046, 0.19
3047, 0.10
3048, 0.42
3049, 0.58
3050, 0.62
3051, 0.29
3052, 0.00
3053, 0.50
3054, 0.99
3055, 0.12
3056, 0.01
3057, 0.41
3058, 0.28
3059, 0.17
3060, 0.03
3061, 0.33
3062, 0.88
3063, 0.49
3064, 0.45
3065, 0.95
3066, 0.09
3067, 0.01
3068, 0.49
3069, 0.02
3070, 0.09
3071, 0.49
3072, 0.12
3073, 0.34
3074, 0.71
3075, 0.02
3076, 0.17
3077, 0.76
3078, 0.90
3079, 0.10
3080, 0.95
3081, 0.26
3082, 0.84
3083, 0.82
3084, 0.01
3085, 0.18
3086, 0.65
3087, 0.51
3088, 0.03
3089, 0.11
3090, 0.12
3091, 0.98
3092, 0.07
3093, 0.10
3094, 0.37
3095, 0.26
3096, 0.88
3097, 0.01
3098, 0.24
3099, 0.66
3100, 0.20
3101, 0.01
3102, 0.20
3103, 0.26
3104, 0.36
3105, 0.14
3106, 0.38
3107, 0.19
3108, 0.02
3109, 0.04
3110, 0.59
3111, 0.84
3112, 0.65
3113, 0.70
3114, 0.04
3115, 0.70
3116, 0.82
3117, 0.28
3118, 0.28
3119, 0.96
3120, 0.01
3121, 0.16
3122, 0.29
3123, 0.10
3124, 0.23
3125, 0.77
3126, 0.27
3127, 0.80
3128, 0.00
3129, 0.65
3130, 0.40
3131, 0.40
3132, 0.32
3133, 0.34
3134, 0.01
3135, 0.66
3136, 0.08
3137, 0.40
3138, 0.09
3139, 0.43
3140, 0.75
3141, 0.93
3142, 0.08
3143, 0.43
3144, 0.00
3145, 0.75
3146, 0.18
3147, 0.04
3148, 0.62
3149, 0.19
3150, 0.51
3151, 0.03
3152, 0.72
3153, 0.15
3154, 0.80
3155, 0.34
3156, 0.48
3157, 0.99
3158, 0.92
3159, 0.00
3160, 0.53
3161, 0.48
3162, 0.84
3163, 0.42
3164, 0.65
3165, 0.98
3166, 0.61
3167, 0.65
3168, 0.00
3169, 0.12
3170, 0.06
3171, 0.50
3172, 0.00
3173, 0.76
3174, 0.12
3175, 0.01
3176, 0.81
3177, 0.22
3178, 0.24
3179, 0.01
3180, 0.51
3181, 0.01
3182, 0.80
3183, 0.34
3184, 0.17
3185, 0.05
3186, 0.01
3187, 0.02
3188, 0.20
3189, 0.69
3190, 0.06
3191, 0.97
3192, 0.24
3193, 0.92
3194, 0.04
3195, 0.38
3196, 0.11
3197, 0.04
3198, 0.37
3199, 0.15
3200, 0.68
3201, 0.22
3202, 0.91
3203, 0.25
3204, 0.02
3205, 0.06
3206, 0.53
3207, 0.00
3208, 0.14
3209, 0.39
3210, 0.02
3211, 0.03
3212, 0.09
3213, 0.08
3214, 0.07
3215, 0.10
3216, 0.18
3217, 0.44
3218, 0.63
3219, 0.96
3220, 0.03
3221, 0.14
3222, 0.29
3223, 0.09
3224, 0.97
3225, 0.45
3226, 0.00
3227, 0.73
3228, 0.38
3229, 0.17
3230, 0.13
3231, 0.08
3232, 0.13
3233, 0.35
3234, 0.00
3235, 0.75
3236, 0.40
3237, 0.80
3238, 0.03
3239, 0.01
3240, 0.53
3241, 0.00
3242, 0.32
3243, 0.65
3244, 0.00
3245, 0.28
3246, 0.02
3247, 0.06
3248, 0.54
3249, 0.93
3250, 0.09
3251, 0.27
3252, 0.02
3253, 0.52
3254, 0.43
3255, 0.06
3256, 0.02
3257, 0.00
3258, 0.09
3259, 0.07
3260, 0.26
3261, 0.08
3262, 0.06
3263, 0.36
3264, 0.94
3265, 0.04
3266, 0.32
3267, 0.01
3268, 0.26
3269, 0.00
3270, 0.00
3271, 0.27
3272, 0.04
3273, 0.14
3274, 0.53
3275, 0.03
3276, 0.26
3277, 0.07
3278, 0.76
3279, 0.20
3280, 0.54
3281, 0.85
3282, 0.08
3283, 0.04
3284, 0.33
3285, 0.04
3286, 0.00
3287, 0.10
3288, 0.05
3289, 0.04
3290, 0.30
3291, 0.99
3292, 0.53
3293, 0.03
3294, 0.03
3295, 0.14
3296, 0.24
3297, 0.01
3298, 0.95
3299, 0.21
3300, 0.04
3301, 0.06
3302, 0.79
3303, 0.07
3304, 0.35
3305, 0.30
3306, 0.18
3307, 0.72
3308, 0.22
3309, 0.51
3310, 0.14
3311, 0.66
3312, 0.03
3313, 0.05
3314, 0.06
3315, 0.58
3316, 0.84
3317, 0.96
3318, 0.87
3319, 0.04
3320, 0.99
3321, 0.92
3322, 0.24
3323, 0.24
3324, 0.23
3325, 0.91
3326, 0.06
3327, 0.07
3328, 0.35
3329, 0.89
3330, 0.82
3331, 0.10
3332, 0.25
3333, 0.87
3334, 0.80
3335, 0.03
3336, 0.89
3337, 0.30
3338, 0.77
3339, 0.17
3340, 0.86
3341, 0.22
3342, 0.54
3343, 0.12
3344, 1.00
3345, 0.05
3346, 0.50
3347, 0.19
3348, 0.28
3349, 0.63
3350, 0.97
3351, 0.93
3352, 0.61
3353, 0.01
3354, 0.01
3355, 0.04
3356, 0.09
3357, 0.00
3358, 0.48
3359, 0.25
3360, 0.45
3361, 0.55
3362, 0.00
3363, 0.68
3364, 0.04
3365, 0.02
3366, 0.03
3367, 0.15
3368, 0.25
3369, 0.10
3370, 0.00
3371, 0.04
3372, 0.10
3373, 0.90
3374, 0.81
3375, 0.14
3376, 0.00
3377, 0.35
3378, 0.13
3379, 0.54
3380, 0.11
3381, 0.41
3382, 0.88
3383, 0.11
3384, 0.46
3385, 0.29
3386, 0.88
3387, 0.56
3388, 0.41
3389, 0.53
3390, 0.00
3391, 0.10
3392, 0.01
3393, 0.15
3394, 0.68
3395, 0.13
3396, 0.94
3397, 0.13
3398, 0.72
3399, 0.63
3400, 0.02
3401, 0.96
3402, 0.01
3403, 0.06
3404, 0.97
3405, 0.06
3406, 0.53
3407, 0.44
3408, 0.78
3409, 0.61
3410, 0.01
3411, 0.49
3412, 0.36
3413, 0.14
3414, 0.96
3415, 0.02
3416, 0.18
3417, 0.01
3418, 0.41
3419, 0.04
3420, 0.02
3421, 0.29
3422, 0.22
3423, 0.00
3424, 0.17
3425, 0.13
3426, 0.87
3427, 0.47
3428, 0.27
3429, 0.10
3430, 0.09
3431, 0.94
3432, 0.05
3433, 0.11
3434, 0.62
3435, 0.94
3436, 0.65
3437, 0.06
3438, 0.42
3439, 0.07
3440, 0.09
3441, 0.18
3442, 0.75
3443, 0.50
3444, 0.42
3445, 0.07
3446, 0.14
3447, 0.51
3448, 0.01
3449, 0.09
3450, 0.19
3451, 0.07
3452, 0.31
3453, 0.25
3454, 0.65
3455, 0.11
3456, 0.65
3457, 0.03
3458, 0.41
3459, 0.42
3460, 0.06
3461, 0.13
3462, 0.88
3463, 0.56
3464, 0.64
3465, 0.34
3466, 0.05
3467, 0.00
3468, 0.33
3469, 0.59
3470, 0.22
3471, 0.80
3472, 0.20
3473, 0.54
3474, 0.03
3475, 0.19
3476, 0.53
3477, 0.93
3478, 0.26
3479, 0.10
3480, 0.25
3481, 0.09
3482, 0.61
3483, 0.15
3484, 0.31
3485, 0.02
3486, 0.67
3487, 0.92
3488, 0.13
3489, 0.76
3490, 0.49
3491, 0.78
3492, 0.24
3493, 0.08
3494, 0.25
3495, 0.29
3496, 0.91
3497, 0.00
3498, 0.11
3499, 0.54
3500, 0.98
3501, 0.69
3502, 0.56
3503, 0.01
3504, 0.28
3505, 0.29
3506, 0.18
3507, 0.32
3508, 0.04
3509, 0.00
3510, 0.03
3511, 0.29
3512, 0.14
3513, 0.06
3514, 0.07
3515, 0.00
3516, 0.05
3517, 0.65
3518, 0.14
3519, 0.26
3520, 0.02
3521, 0.51
3522, 0.06
3523, 0.19
3524, 0.71
3525, 0.02
3526, 0.67
3527, 0.13
3528, 0.10
3529, 0.40
3530, 0.64
3531, 0.27
3532, 0.45
3533, 0.27
3534, 0.21
3535, 0.04
3536, 0.21
3537, 0.08
3538, 0.05
3539, 0.10
3540, 0.30
3541, 0.30
3542, 0.01
3543, 0.98
3544, 0.26
3545, 0.17
3546, 0.52
3547, 0.03
3548, 0.69
3549, 0.28
3550, 0.03
3551, 0.17
3552, 0.71
3553, 0.14
3554, 0.63
3555, 0.18
3556, 0.86
3557, 0.55
3558, 0.22
3559, 0.62
3560, 0.14
3561, 0.96
3562, 0.79
3563, 0.09
3564, 0.97
3565, 0.01
3566, 0.06
3567, 0.01
3568, 0.30
3569, 0.36
3570, 0.82
3571, 0.16
3572, 0.39
3573, 0.89
3574, 0.82
3575, 0.22
3576, 0.32
3577, 0.28
3578, 0.29
3579, 0.50
3580, 0.79
3581, 0.23
3582, 0.04
3583, 0.60
3584, 0.61
3585, 0.79
3586, 0.03
3587, 0.20
3588, 0.21
3589, 0.55
3590, 0.84
3591, 0.06
3592, 0.06
3593, 0.02
3594, 0.01
3595, 0.89
3596, 0.65
3597, 0.75
3598, 0.20
3599, 0.80
3600, 0.02
3601, 0.02
3602, 0.10
3603, 0.10
3604, 0.47
3605, 0.92
3606, 0.12
3607, 0.03
3608, 0.46
3609, 0.33
3610, 0.68
3611, 0.02
3612, 0.55
3613, 0.13
3614, 0.00
3615, 0.61
3616, 0.11
3617, 0.31
3618, 0.09
3619, 0.22
3620, 0.47
3621, 0.34
